[11-10-2021 22:37:21] >> DELETED ./log.txt File => Success     > null = 86:31 => file:///home/pi/terrarium/backend/data-manage.mjs

[11-10-2021 22:37:21] Terrarium Server Restarted
Initialization Complete
     > null = 415:1 => file:///home/pi/terrarium/terrarium.mjs

-> Email Sent Successfully
[11-10-2021 22:38:05] [#2] SENSOR ERROR [Sensor is ON] :: Error: failed to read sensor     > null = 100:9 => file:///home/pi/terrarium/backend/utility.mjs

[11-10-2021 22:38:17] [#1] SENSOR ERROR [Sensor is ON] :: Error: failed to read sensor     > null = 100:9 => file:///home/pi/terrarium/backend/utility.mjs


[11-11-2021 21:47:44] MEMORY REPORTING :: Usage-5m: 87.62890625 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 83407.657252854

[11-11-2021 21:52:44] MEMORY REPORTING :: Usage-5m: 87.63671875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 83707.656873203

[11-11-2021 21:57:44] MEMORY REPORTING :: Usage-5m: 87.62890625 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0300,0.0300,0.0000 | Time: 84007.657251849

[11-11-2021 22:02:44] MEMORY REPORTING :: Usage-5m: 87.64453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0600,0.0400,0.0000 | Time: 84307.65765258

[11-11-2021 22:07:44] MEMORY REPORTING :: Usage-5m: 87.13671875 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0300,0.0500,0.0000 | Time: 84607.657976304

[11-11-2021 22:12:44] MEMORY REPORTING :: Usage-5m: 87.14453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.1000,0.0600,0.0100 | Time: 84907.657998269

[11-11-2021 22:17:44] MEMORY REPORTING :: Usage-5m: 87.14453125 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 85207.658281401

[11-11-2021 22:22:44] MEMORY REPORTING :: Usage-5m: 87.15234375 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0500,0.0200,0.0000 | Time: 85507.657788127

[11-11-2021 22:27:44] MEMORY REPORTING :: Usage-5m: 87.13671875 | Total Memory-5m: 923.20703125 | Load-5m: 0.08 | Total Load-5m: 0.1300,0.0800,0.0200 | Time: 85807.658410614

[11-11-2021 22:32:44] MEMORY REPORTING :: Usage-5m: 86.90625 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0000,0.0200,0.0000 | Time: 86107.659187571

[11-11-2021 22:37:44] MEMORY REPORTING :: Usage-5m: 86.8671875 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.1900,0.0500,0.0100 | Time: 86407.659239851

[11-11-2021 22:42:44] MEMORY REPORTING :: Usage-5m: 86.859375 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0200,0.0500,0.0100 | Time: 86707.659922415

[11-11-2021 22:47:44] MEMORY REPORTING :: Usage-5m: 86.359375 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 87007.660339244

[11-11-2021 22:52:44] MEMORY REPORTING :: Usage-5m: 86.359375 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 87307.660133017

[11-11-2021 22:57:44] MEMORY REPORTING :: Usage-5m: 86.8515625 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 87607.659730313

[11-11-2021 22:58:00] API :: Successful: New Schedule Created: Immediate (V.F-W) : 1636693079900     > validate = 192:27 => file:///home/pi/terrarium/terrarium.mjs

[11-11-2021 22:58:18] API :: Successful: Replace Schedule: Immediate (V.F-W) : 1636693079900     > validate = 192:27 => file:///home/pi/terrarium/terrarium.mjs

[11-11-2021 23:02:44] MEMORY REPORTING :: Usage-5m: 86.58203125 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 87907.660440674

[11-11-2021 23:07:44] MEMORY REPORTING :: Usage-5m: 86.3671875 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0600,0.0200,0.0000 | Time: 88207.660189559

[11-11-2021 23:12:44] MEMORY REPORTING :: Usage-5m: 85.62109375 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0300,0.0500,0.0100 | Time: 88507.660446825

[11-11-2021 23:17:44] MEMORY REPORTING :: Usage-5m: 85.13671875 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0800,0.0300,0.0100 | Time: 88807.659976017

[11-11-2021 23:22:44] MEMORY REPORTING :: Usage-5m: 85.13671875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 89107.660307411

[11-11-2021 23:27:44] MEMORY REPORTING :: Usage-5m: 85.12109375 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 89407.659549979

[11-11-2021 23:32:44] MEMORY REPORTING :: Usage-5m: 84.890625 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 89707.660398308

[11-11-2021 23:37:44] MEMORY REPORTING :: Usage-5m: 84.875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 90007.660218854

[11-11-2021 23:42:44] MEMORY REPORTING :: Usage-5m: 84.8828125 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 90307.660051342

[11-11-2021 23:47:44] MEMORY REPORTING :: Usage-5m: 84.890625 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0600,0.0300,0.0000 | Time: 90607.660673947

[11-11-2021 23:52:44] MEMORY REPORTING :: Usage-5m: 84.62109375 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0300,0.0300,0.0000 | Time: 90907.66130878

[11-11-2021 23:57:44] MEMORY REPORTING :: Usage-5m: 84.3984375 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 91207.661384128

[11-12-2021 0:02:05] API :: Successful: Replace Schedule: Immediate (V.F-W) : 1636693079900     > validate = 192:27 => file:///home/pi/terrarium/terrarium.mjs

[11-12-2021 0:02:44] MEMORY REPORTING :: Usage-5m: 84.51953125 | Total Memory-5m: 923.20703125 | Load-5m: 0.09 | Total Load-5m: 0.1800,0.0900,0.0200 | Time: 91507.660573332

[11-12-2021 0:07:44] MEMORY REPORTING :: Usage-5m: 84.08203125 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0300,0.0500,0.0000 | Time: 91807.661545959

[11-12-2021 0:12:44] MEMORY REPORTING :: Usage-5m: 84.08203125 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0200,0.0400,0.0000 | Time: 92107.661605447

[11-12-2021 0:17:44] MEMORY REPORTING :: Usage-5m: 83.8359375 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0300,0.0300,0.0000 | Time: 92407.662452094

[11-12-2021 0:22:44] MEMORY REPORTING :: Usage-5m: 83.8359375 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0800,0.0600,0.0100 | Time: 92707.662185908

[11-12-2021 0:27:44] MEMORY REPORTING :: Usage-5m: 83.828125 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0400,0.0600,0.0100 | Time: 93007.662452357

[11-12-2021 0:32:44] MEMORY REPORTING :: Usage-5m: 83.8359375 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 93307.661833391

[11-12-2021 0:37:44] MEMORY REPORTING :: Usage-5m: 83.34375 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 93607.662241444

[11-12-2021 0:42:44] MEMORY REPORTING :: Usage-5m: 83.3359375 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0900,0.0400,0.0000 | Time: 93907.662539508

[11-12-2021 0:47:44] MEMORY REPORTING :: Usage-5m: 83.34375 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0500,0.0500,0.0000 | Time: 94207.663407488

[11-12-2021 0:52:44] MEMORY REPORTING :: Usage-5m: 83.3359375 | Total Memory-5m: 923.20703125 | Load-5m: 0.1 | Total Load-5m: 0.1400,0.1000,0.0300 | Time: 94507.663482795

[11-12-2021 0:57:44] MEMORY REPORTING :: Usage-5m: 83.3359375 | Total Memory-5m: 923.20703125 | Load-5m: 0.11 | Total Load-5m: 0.1400,0.1100,0.0400 | Time: 94807.663518419

[11-12-2021 1:02:44] MEMORY REPORTING :: Usage-5m: 83.10546875 | Total Memory-5m: 923.20703125 | Load-5m: 0.12 | Total Load-5m: 0.1500,0.1200,0.0500 | Time: 95107.663214286

[11-12-2021 1:07:44] MEMORY REPORTING :: Usage-5m: 82.59765625 | Total Memory-5m: 923.20703125 | Load-5m: 0.14 | Total Load-5m: 0.1600,0.1400,0.0800 | Time: 95407.663339559

[11-12-2021 1:12:44] MEMORY REPORTING :: Usage-5m: 82.59765625 | Total Memory-5m: 923.20703125 | Load-5m: 0.11 | Total Load-5m: 0.1600,0.1100,0.0800 | Time: 95707.663041379

[11-12-2021 1:17:44] MEMORY REPORTING :: Usage-5m: 82.328125 | Total Memory-5m: 923.20703125 | Load-5m: 0.11 | Total Load-5m: 0.1000,0.1100,0.0900 | Time: 96007.663070908

[11-12-2021 1:22:44] MEMORY REPORTING :: Usage-5m: 82.3515625 | Total Memory-5m: 923.20703125 | Load-5m: 0.09 | Total Load-5m: 0.1000,0.0900,0.0900 | Time: 96307.663405754

[11-12-2021 1:27:44] MEMORY REPORTING :: Usage-5m: 82.34375 | Total Memory-5m: 923.20703125 | Load-5m: 0.08 | Total Load-5m: 0.0500,0.0800,0.0900 | Time: 96607.663086614

[11-12-2021 1:32:44] MEMORY REPORTING :: Usage-5m: 82.08984375 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0700,0.0600,0.0800 | Time: 96907.663295003

[11-12-2021 1:37:44] MEMORY REPORTING :: Usage-5m: 81.859375 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0300,0.0500,0.0700 | Time: 97207.662936361

[11-12-2021 1:42:44] MEMORY REPORTING :: Usage-5m: 81.84375 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0600,0.0500,0.0600 | Time: 97507.663594083

[11-12-2021 1:47:44] MEMORY REPORTING :: Usage-5m: 81.84375 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0300,0.0400,0.0500 | Time: 97807.664744363

[11-12-2021 1:52:44] MEMORY REPORTING :: Usage-5m: 81.96875 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0500,0.0400,0.0400 | Time: 98107.665203131

[11-12-2021 1:57:44] MEMORY REPORTING :: Usage-5m: 81.96875 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0300,0.0300,0.0300 | Time: 98407.66535736

[11-12-2021 2:02:44] MEMORY REPORTING :: Usage-5m: 81.9765625 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0600,0.0400,0.0200 | Time: 98707.665226956

[11-12-2021 2:07:44] MEMORY REPORTING :: Usage-5m: 81.72265625 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0900,0.0500,0.0200 | Time: 99007.664843884

[11-12-2021 2:12:44] MEMORY REPORTING :: Usage-5m: 81.73046875 | Total Memory-5m: 923.20703125 | Load-5m: 0.09 | Total Load-5m: 0.0700,0.0900,0.0400 | Time: 99307.665203097

[11-12-2021 2:17:44] MEMORY REPORTING :: Usage-5m: 81.22265625 | Total Memory-5m: 923.20703125 | Load-5m: 0.11 | Total Load-5m: 0.1600,0.1100,0.0500 | Time: 99607.665479353

[11-12-2021 2:22:44] MEMORY REPORTING :: Usage-5m: 81.23046875 | Total Memory-5m: 923.20703125 | Load-5m: 0.07 | Total Load-5m: 0.0300,0.0700,0.0400 | Time: 99907.66533546

[11-12-2021 2:27:44] MEMORY REPORTING :: Usage-5m: 81.22265625 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0100,0.0400,0.0300 | Time: 100207.665125631

[11-12-2021 2:32:44] MEMORY REPORTING :: Usage-5m: 81.23828125 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0100,0.0300,0.0200 | Time: 100507.665384109

[11-12-2021 2:37:44] MEMORY REPORTING :: Usage-5m: 81.23046875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 100807.664947261

[11-12-2021 2:42:44] MEMORY REPORTING :: Usage-5m: 81.23046875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 101107.664915808

[11-12-2021 2:47:44] MEMORY REPORTING :: Usage-5m: 80.96875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 101407.6649014

[11-12-2021 2:52:44] MEMORY REPORTING :: Usage-5m: 81.23046875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 101707.665069031

[11-12-2021 2:57:44] MEMORY REPORTING :: Usage-5m: 81.21484375 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.2200,0.0600,0.0200 | Time: 102007.66476668

[11-12-2021 3:02:44] MEMORY REPORTING :: Usage-5m: 81.46875 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0000,0.0200,0.0000 | Time: 102307.666037607

[11-12-2021 3:07:44] MEMORY REPORTING :: Usage-5m: 81.24609375 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.1300,0.0400,0.0100 | Time: 102607.666179014

[11-12-2021 3:12:44] MEMORY REPORTING :: Usage-5m: 80.984375 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0400,0.0500,0.0000 | Time: 102907.666401616

[11-12-2021 3:17:44] MEMORY REPORTING :: Usage-5m: 80.73828125 | Total Memory-5m: 923.20703125 | Load-5m: 0.07 | Total Load-5m: 0.0900,0.0700,0.0100 | Time: 103207.666622809

[11-12-2021 3:22:44] MEMORY REPORTING :: Usage-5m: 80.74609375 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0400,0.0600,0.0000 | Time: 103507.666730948

[11-12-2021 3:27:44] MEMORY REPORTING :: Usage-5m: 80.73828125 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0700,0.0600,0.0000 | Time: 103807.667180107

[11-12-2021 3:32:44] MEMORY REPORTING :: Usage-5m: 80.73828125 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0200,0.0300,0.0000 | Time: 104107.66716528

[11-12-2021 3:37:44] MEMORY REPORTING :: Usage-5m: 80.484375 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0300,0.0500,0.0000 | Time: 104407.66753339

[11-12-2021 3:42:44] MEMORY REPORTING :: Usage-5m: 80.484375 | Total Memory-5m: 923.20703125 | Load-5m: 0.07 | Total Load-5m: 0.1000,0.0700,0.0100 | Time: 104707.667989737

[11-12-2021 3:46:05] API :: Successful: New Schedule Created: Immediate (W-V.F-N.H.L) : 1636710365911     > validate = 192:27 => file:///home/pi/terrarium/terrarium.mjs

[11-12-2021 3:46:14] API :: Successful: New Schedule Created: Toggle (W.F.A.P) : 1636710375303     > validate = 192:27 => file:///home/pi/terrarium/terrarium.mjs

[11-12-2021 3:47:44] MEMORY REPORTING :: Usage-5m: 80.7109375 | Total Memory-5m: 923.20703125 | Load-5m: 0.08 | Total Load-5m: 0.0400,0.0800,0.0200 | Time: 105007.668267923

[11-12-2021 3:52:44] MEMORY REPORTING :: Usage-5m: 80.45703125 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0700,0.0600,0.0100 | Time: 105307.66781897

[11-12-2021 3:57:44] MEMORY REPORTING :: Usage-5m: 80.234375 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0300,0.0500,0.0000 | Time: 105607.668474507

[11-12-2021 4:02:44] MEMORY REPORTING :: Usage-5m: 80.21875 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0600,0.0500,0.0000 | Time: 105907.668147398

[11-12-2021 4:07:44] MEMORY REPORTING :: Usage-5m: 79.71875 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0300,0.0400,0.0000 | Time: 106207.667899097

[11-12-2021 4:12:44] MEMORY REPORTING :: Usage-5m: 79.7265625 | Total Memory-5m: 923.20703125 | Load-5m: 0.05 | Total Load-5m: 0.0600,0.0500,0.0000 | Time: 106507.668083162

[11-12-2021 4:17:44] MEMORY REPORTING :: Usage-5m: 79.48046875 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0000,0.0300,0.0000 | Time: 106807.668553349

[11-12-2021 4:22:44] MEMORY REPORTING :: Usage-5m: 79.47265625 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0200,0.0300,0.0000 | Time: 107107.669127712

[11-12-2021 4:27:44] MEMORY REPORTING :: Usage-5m: 79.47265625 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.1200,0.0600,0.0100 | Time: 107407.668894608

[11-12-2021 4:31:12] API :: Successful: New Schedule Created: ALL OFF : 1636713072072     > validate = 192:27 => file:///home/pi/terrarium/terrarium.mjs

[11-12-2021 4:31:30] API :: Successful: New Schedule Created: Toggle [Cricket] : 1636713090284     > validate = 192:27 => file:///home/pi/terrarium/terrarium.mjs

[11-12-2021 4:31:46] API :: Successful: Replace Schedule: Toggle [Cricket] : 1636718400000     > validate = 192:27 => file:///home/pi/terrarium/terrarium.mjs

[11-12-2021 4:32:44] MEMORY REPORTING :: Usage-5m: 78.95703125 | Total Memory-5m: 923.20703125 | Load-5m: 0.06 | Total Load-5m: 0.0500,0.0600,0.0000 | Time: 107707.670055034

[11-12-2021 4:37:44] MEMORY REPORTING :: Usage-5m: 78.671875 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 108007.670246125

[11-12-2021 4:42:44] MEMORY REPORTING :: Usage-5m: 78.671875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 108307.670495197

[11-12-2021 4:47:44] MEMORY REPORTING :: Usage-5m: 78.671875 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0500,0.0400,0.0000 | Time: 108607.671128837

[11-12-2021 4:52:44] MEMORY REPORTING :: Usage-5m: 78.42578125 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0900,0.0400,0.0000 | Time: 108907.677834592

[11-12-2021 4:57:44] MEMORY REPORTING :: Usage-5m: 78.43359375 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0100,0.0300,0.0000 | Time: 109207.677918125

[11-12-2021 5:02:44] MEMORY REPORTING :: Usage-5m: 78.44140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0000,0.0200,0.0000 | Time: 109507.678282925

[11-12-2021 5:07:44] MEMORY REPORTING :: Usage-5m: 77.94140625 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0800,0.0400,0.0000 | Time: 109807.678543178

[11-12-2021 5:12:44] MEMORY REPORTING :: Usage-5m: 77.93359375 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 110107.680033783

[11-12-2021 5:17:44] MEMORY REPORTING :: Usage-5m: 77.671875 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 110407.680092077

[11-12-2021 5:22:44] MEMORY REPORTING :: Usage-5m: 77.6875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 110707.67975539

[11-12-2021 5:27:44] MEMORY REPORTING :: Usage-5m: 77.6796875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 111007.680777363

[11-12-2021 5:32:44] MEMORY REPORTING :: Usage-5m: 77.6953125 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 111307.681135366

[11-12-2021 5:37:44] MEMORY REPORTING :: Usage-5m: 77.6875 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0800,0.0200,0.0100 | Time: 111607.680829856

[11-12-2021 5:42:44] MEMORY REPORTING :: Usage-5m: 77.43359375 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 111907.681232285

[11-12-2021 5:47:44] MEMORY REPORTING :: Usage-5m: 77.1953125 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0000,0.0100,0.0000 | Time: 112207.681057823

[11-12-2021 5:52:44] MEMORY REPORTING :: Usage-5m: 77.1953125 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 112507.681408246

[11-12-2021 5:57:44] MEMORY REPORTING :: Usage-5m: 77.1953125 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 112807.681654938

[11-12-2021 6:02:44] MEMORY REPORTING :: Usage-5m: 77.1796875 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 113107.682336879

[11-12-2021 6:07:44] MEMORY REPORTING :: Usage-5m: 76.44921875 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0100,0.0100,0.0000 | Time: 113407.681847875

[11-12-2021 6:12:44] MEMORY REPORTING :: Usage-5m: 76.45703125 | Total Memory-5m: 923.20703125 | Load-5m: 0.01 | Total Load-5m: 0.0500,0.0100,0.0000 | Time: 113707.681675693

[11-12-2021 6:17:44] MEMORY REPORTING :: Usage-5m: 76.21875 | Total Memory-5m: 923.20703125 | Load-5m: 0.07 | Total Load-5m: 0.1000,0.0700,0.0100 | Time: 114007.682607113

[11-12-2021 6:22:44] MEMORY REPORTING :: Usage-5m: 76.203125 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0000,0.0300,0.0000 | Time: 114307.683044186

[11-12-2021 6:27:44] MEMORY REPORTING :: Usage-5m: 74.95703125 | Total Memory-5m: 923.20703125 | Load-5m: 0.03 | Total Load-5m: 0.0300,0.0300,0.0000 | Time: 114607.683400084

[11-12-2021 6:28:59] SEVERE LOW TEMPERATURE -> IMMEDIATE ACTION REQUIRED
69.60-F = 20.89-C  < 21.00-C = 69.80-F
     > evaluateConditions = 89:175 => file:///home/pi/terrarium/backend/server.mjs

-> Email Sent Successfully
[11-12-2021 6:31:59] SEVERE LOW TEMPERATURE -> IMMEDIATE ACTION REQUIRED
69.60-F = 20.89-C  < 21.00-C = 69.80-F
     > evaluateConditions = 89:175 => file:///home/pi/terrarium/backend/server.mjs

-> Email Sent Successfully
[11-12-2021 6:32:44] MEMORY REPORTING :: Usage-5m: 76.171875 | Total Memory-5m: 923.20703125 | Load-5m: 0.09 | Total Load-5m: 0.1200,0.0900,0.0200 | Time: 114907.683765295

[11-12-2021 6:37:44] MEMORY REPORTING :: Usage-5m: 75.171875 | Total Memory-5m: 923.20703125 | Load-5m: 0.11 | Total Load-5m: 0.0700,0.1100,0.0500 | Time: 115207.683887395

[11-12-2021 6:38:00] SEVERE LOW TEMPERATURE -> IMMEDIATE ACTION REQUIRED
69.60-F = 20.89-C  < 21.00-C = 69.80-F
     > evaluateConditions = 89:175 => file:///home/pi/terrarium/backend/server.mjs

-> Email Sent Successfully
[11-12-2021 6:42:44] MEMORY REPORTING :: Usage-5m: 74.92578125 | Total Memory-5m: 923.20703125 | Load-5m: 0.08 | Total Load-5m: 0.0200,0.0800,0.0500 | Time: 115507.684053204

[11-12-2021 6:43:59] SEVERE LOW TEMPERATURE -> IMMEDIATE ACTION REQUIRED
69.60-F = 20.89-C  < 21.00-C = 69.80-F
     > evaluateConditions = 89:175 => file:///home/pi/terrarium/backend/server.mjs

-> Email Sent Successfully
[11-12-2021 6:47:44] MEMORY REPORTING :: Usage-5m: 75.1484375 | Total Memory-5m: 923.20703125 | Load-5m: 0.04 | Total Load-5m: 0.0800,0.0400,0.0200 | Time: 115807.684331185

[11-12-2021 6:52:44] MEMORY REPORTING :: Usage-5m: 74.91015625 | Total Memory-5m: 923.20703125 | Load-5m: 0 | Total Load-5m: 0.0000,0.0000,0.0000 | Time: 116107.684391745

[11-12-2021 6:57:44] MEMORY REPORTING :: Usage-5m: 74.65625 | Total Memory-5m: 923.20703125 | Load-5m: 0.02 | Total Load-5m: 0.0900,0.0200,0.0000 | Time: 116407.684679573

[11-12-2021 6:59:00] SEVERE LOW TEMPERATURE -> IMMEDIATE ACTION REQUIRED
69.60-F = 20.89-C  < 21.00-C = 69.80-F
     > evaluateConditions = 89:175 => file:///home/pi/terrarium/backend/server.mjs

-> Email Sent Successfully
[11-12-2021 7:01:59] SEVERE LOW TEMPERATURE -> IMMEDIATE ACTION REQUIRED
69.60-F = 20.89-C  < 21.00-C = 69.80-F
     > evaluateConditions = 89:175 => file:///home/pi/terrarium/backend/server.mjs

-> Email Sent Successfully
[11-12-2021 7:02:44] MEMORY REPORTING :: Usage-5m: 75.1484375 | Total Memory-5m: 923.20703125 | Load-5m: 0.07 | Total Load-5m: 0.1000,0.0700,0.0100 | Time: 116707.684867381

[11-12-2021 7:07:44] MEMORY REPORTING :: Usage-5m: 75.41015625 | Total Memory-5m: 923.20703125 | Load-5m: 0.1 | Total Load-5m: 0.1400,0.1000,0.0200 | Time: 117007.685465919

[11-12-2021 7:12:44] MEMORY REPORTING :: Usage-5m: 75.15625 | Total Memory-5m: 923.20703125 | Load-5m: 0.09 | Total Load-5m: 0.1000,0.0900,0.0300 | Time: 117307.685152296

[11-12-2021 7:17:44] MEMORY REPORTING :: Usage-5m: 74.91015625 | Total Memory-5m: 923.20703125 | Load-5m: 0.07 | Total Load-5m: 0.0500,0.0700,0.0300 | Time: 117607.685712884

